10:06	14.2	5	4	S
10:06	14.21	15	3	B
10:06	14.2	66	11	S
10:06	14.2	111	7	S
10:06	14.21	21	6	B
10:06	14.21	34	10	B
10:06	14.21	23	6	B
10:06	14.21	8	2	B
10:06	14.21	111	15	B
10:07	14.21	19	3	B
10:07	14.21	29	7	B
10:07	14.2	93	15	S
10:07	14.21	63	9	B
10:07	14.2	34	2	S
10:07	14.2	27	6	S
10:07	14.2	117	11	S
10:07	14.2	10	2	S
10:07	14.2	48	3	S
10:07	14.21	10	3	S
10:07	14.21	26	4	S
10:07	14.21	3	2	B
10:07	14.21	71	7	B
10:07	14.2	79	12	S
10:07	14.21	11	4	S
10:07	14.21	74	5	B
10:07	14.22	28	6	B
10:07	14.21	10	2	S
10:07	14.21	17	3	S
10:07	14.22	6	2	B
10:08	14.21	33	9	S
10:08	14.21	46	10	S
10:08	14.21	41	5	S
10:08	14.21	14	5	S
10:08	14.22	11	4	B
10:08	14.22	15	3	B
10:08	14.21	15	2	S
10:08	14.21	89	9	S
10:08	14.21	27	5	B
10:08	14.2	29	2	S
10:08	14.2	20	4	S
10:08	14.2	193	11	S
10:08	14.2	65	14	S
10:08	14.2	23	7	S
10:08	14.21	81	11	B
10:08	14.21	91	9	B
10:08	14.2	51	13	S
10:08	14.21	37	4	B
10:08	14.21	81	9	B
10:08	14.21	66	14	B
10:09	14.21	10	5	B
10:09	14.2	21	7	S
10:09	14.21	63	5	B
10:09	14.21	18	2	B
10:09	14.2	38	11	S
10:09	14.2	5	2	S
10:09	14.21	37	8	B
10:09	14.21	4	2	B
10:09	14.2	125	19	S
10:09	14.2	21	5	S
10:09	14.2	20	4	S
10:09	14.2	180	28	S
10:09	14.21	38	6	B
10:09	14.2	6	2	S
10:09	14.21	46	6	B
10:09	14.2	96	16	S
10:09	14.2	16	5	S
10:09	14.21	157	23	B
10:09	14.21	47	4	S
10:09	14.2	85	12	S
10:10	14.21	36	6	B
10:10	14.21	4	1	B
10:10	14.2	12	2	S
10:10	14.2	28	4	S
10:10	14.2	710	76	S
10:10	14.2	44	13	S
10:10	14.2	33	6	S
10:10	14.21	158	14	B
10:10	14.21	123	9	S
10:10	14.21	38	4	S
10:10	14.21	32	6	S
10:10	14.21	15	3	S
10:10	14.21	11	4	B
10:10	14.22	36	6	B
10:10	14.21	10	3	S
10:10	14.21	30	6	S
10:10	14.22	46	9	B
10:10	14.22	39	8	B
10:10	14.22	15	3	B
10:10	14.21	21	5	S
10:11	14.21	78	8	B
10:11	14.22	18	4	B
10:11	14.2	120	21	S
10:11	14.22	2	1	B
10:11	14.21	33	2	S
10:11	14.21	56	3	B
10:11	14.21	14	3	B
10:11	14.2	10	3	S
10:11	14.21	54	3	B
10:11	14.2	29	4	S
10:11	14.21	63	6	B
10:11	14.21	102	6	B
10:11	14.2	51	9	S
10:11	14.2	126	20	S
10:11	14.2	24	4	S
10:11	14.2	5	2	S
10:11	14.2	346	29	S
10:11	14.19	28	3	S
10:11	14.19	26	3	S
10:12	14.2	1	1	B
10:12	14.2	77	15	B
10:12	14.2	53	5	B
10:12	14.2	6	1	B
10:12	14.2	22	6	B
10:12	14.19	53	9	S
10:12	14.19	9	2	S
10:12	14.2	6	2	B
10:12	14.2	15	4	B
10:12	14.19	7	2	S
10:12	14.19	164	13	S
10:12	14.19	93	14	S
10:12	14.19	28	5	S
10:12	14.19	279	4	S
10:12	14.19	39	6	S
10:12	14.19	170	15	S
10:12	14.19	9	2	S
10:12	14.19	23	3	S
10:12	14.19	24	3	S
10:12	14.19	67	9	S
10:13	14.2	34	7	B
10:13	14.2	16	1	B
10:13	14.2	3	1	B
10:13	14.2	2	1	B
10:13	14.19	35	9	S
10:13	14.2	47	11	B
10:13	14.19	34	10	S
10:13	14.19	53	11	S
10:13	14.19	52	8	S
10:13	14.19	114	15	S
10:13	14.19	85	20	S
10:13	14.19	94	16	S
10:13	14.19	30	6	S
10:13	14.19	63	17	S
10:13	14.19	96	6	B
10:13	14.19	46	5	S
10:13	14.19	30	5	S
10:13	14.19	37	12	S
10:13	14.19	19	4	S
10:13	14.2	50	7	B
10:14	14.19	122	19	S
10:14	14.19	70	9	B
10:14	14.2	166	13	B
10:14	14.19	25	7	S
10:14	14.2	26	10	B
10:14	14.19	8	2	S
10:14	14.18	92	17	S
10:14	14.18	17	5	S
10:14	14.18	320	34	S
10:14	14.18	128	15	S
10:14	14.19	43	8	B
10:14	14.18	70	12	S
10:14	14.19	29	11	B
10:14	14.2	42	7	B
10:14	14.19	142	21	S
10:14	14.19	50	9	S
10:14	14.19	114	4	S
10:14	14.2	58	5	B
10:15	14.19	42	7	S
10:15	14.19	21	5	S
10:15	14.2	83	10	B
10:15	14.19	50	6	S
10:15	14.19	101	10	S
10:15	14.19	23	5	B
10:15	14.19	99	8	B
10:15	14.19	13	4	B
10:15	14.18	196	19	S
10:15	14.18	29	6	S
10:15	14.19	63	5	B
10:15	14.18	38	8	S
10:15	14.18	16	3	S
10:15	14.18	48	8	S
10:15	14.18	68	13	S
10:15	14.19	129	21	B
10:15	14.18	302	31	S
10:15	14.19	118	14	B
10:15	14.18	17	4	S
10:15	14.18	54	9	S
10:16	14.18	63	6	S
10:16	14.18	73	9	S
10:16	14.19	141	18	B
10:16	14.19	132	13	B
10:16	14.18	106	14	S
10:16	14.18	521	54	S
10:16	14.18	26	8	S
10:16	14.18	87	5	S
10:16	14.18	32	5	S
10:16	14.18	41	9	S
10:16	14.18	30	9	S
10:16	14.19	52	1	B
10:16	14.18	155	17	S
10:16	14.18	33	4	S
10:16	14.18	1	1	S
10:16	14.18	208	32	S
10:16	14.18	76	14	S
10:16	14.18	16	5	S
