  	B:  5.8563251E8
  	S:  4.64013312E8
  	早盘竞价交易:  8875200.0
  	尾盘竞价交易:  7793985.0
  	不明交易:  2.4534904E7
  	总计:1.09084992E9
  	均价:24.725342

	 时间-14:11	 价格-25.01	 笔数-1830  	 交易帐户数（假想）-167	 被动买还是主动买-S	 小计-4576830.0
	 时间-10:20	 价格-24.52	 笔数-1654  	 交易帐户数（假想）-169	 被动买还是主动买-B	 小计-4055608.2
	 时间-9:30	 价格-23.99	 笔数-1606  	 交易帐户数（假想）-184	 被动买还是主动买-B	 小计-3852794.2
	 时间-11:00	 价格-24.92	 笔数-1510  	 交易帐户数（假想）-40	 被动买还是主动买-S	 小计-3762920.0
	 时间-10:59	 价格-25.0	 笔数-1485  	 交易帐户数（假想）-143	 被动买还是主动买-B	 小计-3712500.0
	 时间-10:28	 价格-24.4	 笔数-1434  	 交易帐户数（假想）-14	 被动买还是主动买-B	 小计-3498959.8
	 时间-11:29	 价格-25.03	 笔数-1355  	 交易帐户数（假想）-204	 被动买还是主动买-B	 小计-3391565.2
	 时间-14:12	 价格-24.99	 笔数-1281  	 交易帐户数（假想）-14	 被动买还是主动买-S	 小计-3201219.0
	 时间-10:10	 价格-24.28	 笔数-1293  	 交易帐户数（假想）-81	 被动买还是主动买-S	 小计-3139404.0
	 时间-10:59	 价格-24.98	 笔数-1244  	 交易帐户数（假想）-117	 被动买还是主动买-B	 小计-3107512.0
	 时间-13:00	 价格-25.19	 笔数-1204  	 交易帐户数（假想）-115	 被动买还是主动买-B	 小计-3032876.0
	 时间-13:04	 价格-25.35	 笔数-1174  	 交易帐户数（假想）-117	 被动买还是主动买-B	 小计-2976090.0
	 时间-9:31	 价格-23.88	 笔数-1238  	 交易帐户数（假想）-101	 被动买还是主动买-S	 小计-2956344.0
	 时间-11:01	 价格-24.89	 笔数-1182  	 交易帐户数（假想）-29	 被动买还是主动买-不明交易	 小计-2941997.8
	 时间-10:52	 价格-24.82	 笔数-1112  	 交易帐户数（假想）-62	 被动买还是主动买-B	 小计-2759984.0
	 时间-11:00	 价格-24.96	 笔数-1100  	 交易帐户数（假想）-50	 被动买还是主动买-S	 小计-2745599.8
	 时间-11:03	 价格-24.83	 笔数-1069  	 交易帐户数（假想）-73	 被动买还是主动买-S	 小计-2654327.0
	 时间-14:34	 价格-25.08	 笔数-1052  	 交易帐户数（假想）-95	 被动买还是主动买-B	 小计-2638416.0
	 时间-14:19	 价格-25.0	 笔数-1018  	 交易帐户数（假想）-9	 被动买还是主动买-S	 小计-2545000.0
	 时间-14:04	 价格-25.03	 笔数-1004  	 交易帐户数（假想）-4	 被动买还是主动买-S	 小计-2513012.0
	 时间-9:51	 价格-24.17	 笔数-1038  	 交易帐户数（假想）-38	 被动买还是主动买-B	 小计-2508846.0
	 时间-9:34	 价格-23.98	 笔数-1045  	 交易帐户数（假想）-89	 被动买还是主动买-B	 小计-2505910.0
	 时间-14:05	 价格-25.05	 笔数-991  	 交易帐户数（假想）-4	 被动买还是主动买-B	 小计-2482455.0
	 时间-13:06	 价格-25.47	 笔数-931  	 交易帐户数（假想）-19	 被动买还是主动买-B	 小计-2371257.0
	 时间-9:30	 价格-23.9	 笔数-940  	 交易帐户数（假想）-108	 被动买还是主动买-S	 小计-2246600.0
	 时间-13:00	 价格-25.2	 笔数-890  	 交易帐户数（假想）-89	 被动买还是主动买-B	 小计-2242800.0
	 时间-10:58	 价格-24.94	 笔数-859  	 交易帐户数（假想）-118	 被动买还是主动买-B	 小计-2142346.0
	 时间-9:40	 价格-24.04	 笔数-885  	 交易帐户数（假想）-66	 被动买还是主动买-B	 小计-2127540.0
	 时间-9:30	 价格-23.8	 笔数-886  	 交易帐户数（假想）-92	 被动买还是主动买-S	 小计-2108680.0
